RowName,MapID,SubGameMode,WinScore,OccupiedScore,KillBonus,OccupySpeedFactor,MatchDuration,BaseScoreSpeed,LandslidePreTime,LandslideScoreSpeed,EdgeKillTime,JetEdgeKillTime,EmptyVehicleDecreaseHPMinTime,EmptyVehicleDecreaseHPPercent,MinVehicleDecreaseHPDist,bVehicleAutoDestroy,VehicleAutoDestroyTime,bVehicleCanGetOff,bVehicleCanAccommodateOtherMembers,bVehicleCanSwap,bVehicleGetOffTip,bDisableDeploy,bDisableDeployHome,GuideAutoCloseDuration,SectorBackDelayTime,SectorBackSpeed,HalfJoinLimitedPercent,BattleFieldForcesTypeArr,SectorSpeedCurve,bOpenGuide,RedeployGuideInfoList,RedeployGuideInfoListHD,HalfJoinScoreCalculation,BattleFieldCharacterDeathConfigMap,OccupySpeedMultiplier,AmmoBoxCD,MatchAnchorScoreReportInterval,CaptureFlagPickupRefreshFlagCD,Camp0CaptureFlagDataRow,Camp1CaptureFlagDataRow,SuperiorityMinFlagOfAddTime,InferiorMinFlagOfAddTime,AddTimeBaseNumber,AddTimeFactor,bIsAddConvoyFlaScoreForHolder,RowDescription
NewRow_49,585,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_50,586,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_51,587,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_52,588,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_54,4396,EDFMGamePlaySubMode::GamePlaySubMode_HardPoint,1400,0,0,2,900,0,100,0,19,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
箭羽争锋-断层,951,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
箭羽争锋-金字塔,949,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
游刃有余-断层,950,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
游刃有余-金字塔,948,EDFMGamePlaySubMode::GamePlaySubMode_TacticalConquest_Evolution,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
游刃有余（红包版）-金字塔,965,EDFMGamePlaySubMode::GamePlaySubMode_RedPacket,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
游刃有余（红包版）-烬区,966,EDFMGamePlaySubMode::GamePlaySubMode_RedPacket,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
游刃有余（红包版）-堑壕战,967,EDFMGamePlaySubMode::GamePlaySubMode_RedPacket,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
游刃有余（红包版）-断轨,968,EDFMGamePlaySubMode::GamePlaySubMode_RedPacket,100,0,1,-1,900,0,100,0,5,10,5,5,15,False,-1,True,True,True,True,False,False,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),0,,,"(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,1,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_55,956,EDFMGamePlaySubMode::GamePlaySubMode_IroncladLion,2200,50,30,2,1440,2,45,0,10,10,5,5,15,True,1,False,True,True,True,True,True,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),1,,"(GuideType=EBattleFieldInGameGuideType::AnchorFirstStartCapture, GuideGroup=EBattleFieldInGameGuideGroup::Anchor, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=292, GuidePopFunctionID=0, GuidePopWindowID=58, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100014, CloseGuideCommonEventLogID=14200014); (GuideType=EBattleFieldInGameGuideType::AnchorFirstStartCapture, GuideGroup=EBattleFieldInGameGuideGroup::Anchor, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=292, GuidePopFunctionID=0, GuidePopWindowID=58, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100014, CloseGuideCommonEventLogID=14200014); (GuideType=EBattleFieldInGameGuideType::BroadcastConquest, GuideGroup=EBattleFieldInGameGuideGroup::Conquest, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=247, GuidePopFunctionID=0, GuidePopWindowID=57, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100013, CloseGuideCommonEventLogID=14200013); (GuideType=EBattleFieldInGameGuideType::BroadcastConquest, GuideGroup=EBattleFieldInGameGuideGroup::Conquest, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=247, GuidePopFunctionID=0, GuidePopWindowID=57, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100013, CloseGuideCommonEventLogID=14200013); (GuideType=EBattleFieldInGameGuideType::SkillReadyClickSkillButton, GuideGroup=EBattleFieldInGameGuideGroup::Skill, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=167, GuidePopFunctionID=0, GuidePopWindowID=0, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100010, CloseGuideCommonEventLogID=14200010); (GuideType=EBattleFieldInGameGuideType::SkillReadyClickSkillButton, GuideGroup=EBattleFieldInGameGuideGroup::Skill, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=167, GuidePopFunctionID=0, GuidePopWindowID=0, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100010, CloseGuideCommonEventLogID=14200010)","(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,2,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_56,957,EDFMGamePlaySubMode::GamePlaySubMode_IroncladLion,2200,50,30,2,1440,2,45,0,10,10,5,5,15,True,1,False,True,True,True,True,True,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),1,,"(GuideType=EBattleFieldInGameGuideType::AnchorFirstStartCapture, GuideGroup=EBattleFieldInGameGuideGroup::Anchor, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=292, GuidePopFunctionID=0, GuidePopWindowID=58, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100014, CloseGuideCommonEventLogID=14200014); (GuideType=EBattleFieldInGameGuideType::AnchorFirstStartCapture, GuideGroup=EBattleFieldInGameGuideGroup::Anchor, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=292, GuidePopFunctionID=0, GuidePopWindowID=58, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100014, CloseGuideCommonEventLogID=14200014); (GuideType=EBattleFieldInGameGuideType::BroadcastConquest, GuideGroup=EBattleFieldInGameGuideGroup::Conquest, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=247, GuidePopFunctionID=0, GuidePopWindowID=57, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100013, CloseGuideCommonEventLogID=14200013); (GuideType=EBattleFieldInGameGuideType::BroadcastConquest, GuideGroup=EBattleFieldInGameGuideGroup::Conquest, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=247, GuidePopFunctionID=0, GuidePopWindowID=57, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100013, CloseGuideCommonEventLogID=14200013); (GuideType=EBattleFieldInGameGuideType::SkillReadyClickSkillButton, GuideGroup=EBattleFieldInGameGuideGroup::Skill, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=167, GuidePopFunctionID=0, GuidePopWindowID=0, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100010, CloseGuideCommonEventLogID=14200010); (GuideType=EBattleFieldInGameGuideType::SkillReadyClickSkillButton, GuideGroup=EBattleFieldInGameGuideGroup::Skill, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=167, GuidePopFunctionID=0, GuidePopWindowID=0, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100010, CloseGuideCommonEventLogID=14200010)","(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,2,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_57,958,EDFMGamePlaySubMode::GamePlaySubMode_IroncladLion,2200,50,30,2,1440,2,45,0,10,10,5,5,15,True,1,False,True,True,True,True,True,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),1,,"(GuideType=EBattleFieldInGameGuideType::AnchorFirstStartCapture, GuideGroup=EBattleFieldInGameGuideGroup::Anchor, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=292, GuidePopFunctionID=0, GuidePopWindowID=58, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100014, CloseGuideCommonEventLogID=14200014); (GuideType=EBattleFieldInGameGuideType::AnchorFirstStartCapture, GuideGroup=EBattleFieldInGameGuideGroup::Anchor, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=292, GuidePopFunctionID=0, GuidePopWindowID=58, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100014, CloseGuideCommonEventLogID=14200014); (GuideType=EBattleFieldInGameGuideType::BroadcastConquest, GuideGroup=EBattleFieldInGameGuideGroup::Conquest, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=247, GuidePopFunctionID=0, GuidePopWindowID=57, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100013, CloseGuideCommonEventLogID=14200013); (GuideType=EBattleFieldInGameGuideType::BroadcastConquest, GuideGroup=EBattleFieldInGameGuideGroup::Conquest, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=247, GuidePopFunctionID=0, GuidePopWindowID=57, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100013, CloseGuideCommonEventLogID=14200013); (GuideType=EBattleFieldInGameGuideType::SkillReadyClickSkillButton, GuideGroup=EBattleFieldInGameGuideGroup::Skill, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=167, GuidePopFunctionID=0, GuidePopWindowID=0, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100010, CloseGuideCommonEventLogID=14200010); (GuideType=EBattleFieldInGameGuideType::SkillReadyClickSkillButton, GuideGroup=EBattleFieldInGameGuideGroup::Skill, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=167, GuidePopFunctionID=0, GuidePopWindowID=0, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100010, CloseGuideCommonEventLogID=14200010)","(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,2,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
NewRow_58,997,EDFMGamePlaySubMode::GamePlaySubMode_IroncladLion,2200,50,30,2,1440,2,45,0,10,10,5,5,15,True,1,False,True,True,True,True,True,5,0,0.05,50,EBattleFieldForcesType::Forces_GTI; EBattleFieldForcesType::Forces_Haavk,(),1,,"(GuideType=EBattleFieldInGameGuideType::AnchorFirstStartCapture, GuideGroup=EBattleFieldInGameGuideGroup::Anchor, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=292, GuidePopFunctionID=0, GuidePopWindowID=58, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100014, CloseGuideCommonEventLogID=14200014); (GuideType=EBattleFieldInGameGuideType::AnchorFirstStartCapture, GuideGroup=EBattleFieldInGameGuideGroup::Anchor, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=292, GuidePopFunctionID=0, GuidePopWindowID=58, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100014, CloseGuideCommonEventLogID=14200014); (GuideType=EBattleFieldInGameGuideType::BroadcastConquest, GuideGroup=EBattleFieldInGameGuideGroup::Conquest, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=247, GuidePopFunctionID=0, GuidePopWindowID=57, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100013, CloseGuideCommonEventLogID=14200013); (GuideType=EBattleFieldInGameGuideType::BroadcastConquest, GuideGroup=EBattleFieldInGameGuideGroup::Conquest, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=247, GuidePopFunctionID=0, GuidePopWindowID=57, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100013, CloseGuideCommonEventLogID=14200013); (GuideType=EBattleFieldInGameGuideType::SkillReadyClickSkillButton, GuideGroup=EBattleFieldInGameGuideGroup::Skill, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=167, GuidePopFunctionID=0, GuidePopWindowID=0, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=0, CloseGuideList=, ShowGuideCommonEventLogID=14100010, CloseGuideCommonEventLogID=14200010); (GuideType=EBattleFieldInGameGuideType::SkillReadyClickSkillButton, GuideGroup=EBattleFieldInGameGuideGroup::Skill, GuideGroupType=EBattleFieldInGameGuideGroupType::Independent, GuideID=167, GuidePopFunctionID=0, GuidePopWindowID=0, GuideStatus=EBreakthroughRedeployOneGuideStatus::NotStart, Camp=1, CloseGuideList=, ShowGuideCommonEventLogID=14100010, CloseGuideCommonEventLogID=14200010)","(bShowContainScoreReparation=False, ScorePerMinute=120, PlayerScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScorePlayerCC.ExtraScorePlayerCC, SubPath=), AIScoreCurveFloat=(AssetPath=/Game/BluePrints/GameModes/TestGame/Curve/ExtraScoreAI.ExtraScoreAI, SubPath=))",,2,-1,5,1,"(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)","(RefreshFlagCD=-1, DroppedBackTime=-1, CaptureFlagLimitTime=-1, CaptureFlagOccupyAnchorBackFactor=-1)",8,6,30,10,False,None
