RowName,ItemId,FunctionId,FunctionId_SOL,FunctionId_Breakthrough,AnimFunctionId,AudioFunctionId,FxFuntionId,RuleId,MagazineTypeId,PartsTypeId,PartsTypePriority,ExtendStr,ExtraOccupySockets,SocketOffsets,ProsList,ProsList_SOL,ProsList_Breakthrough,ConsList,ConsList_SOL,ConsList_Breakthrough,IsHiddenInGunsmith,WeaponAssemblyPoint,TuneIds,PartFunctionTag,bRelease,SpecialDescription,TriggerBulletCrack,bSupportDualMag,IsBreakthroughMode,BannedSlotIds,RowDescription
13120000261,13120000261,150261,150261,1150261,0,0,0,150261,7,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000264,13120000264,150264,150264,1150264,0,0,0,150264,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000265,13120000265,150265,150265,1150265,0,0,0,150265,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000266,13120000266,150266,150266,1150266,0,0,0,150266,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000268,13120000268,150268,150268,1150268,12002,0,0,150268,3,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,False,False,,None
13120000269,13120000269,150269,150269,1150269,12001,0,0,150269,3,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,False,False,,None
13120000270,13120000270,150270,150270,1150270,0,0,0,150270,1,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000274,13120000274,150274,150274,1150274,0,0,0,150274,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000275,13120000275,150275,150275,1150275,0,0,0,150275,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000276,13120000276,150276,150276,1150276,0,0,0,150276,4,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000278,13120000278,150278,150278,1150278,0,0,0,150278,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000281,13120000281,150281,150281,1150281,0,0,0,150281,1,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000283,13120000283,150283,150283,1150283,0,0,0,150283,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000284,13120000284,150284,150284,1150284,0,0,0,150284,4,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000285,13120000285,150285,150285,1150285,0,0,0,150285,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000287,13120000287,150287,150287,1150287,0,0,0,150287,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000288,13120000288,150288,150288,1150288,0,0,0,150288,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000290,13120000290,150290,150290,1150290,0,0,0,150290,1,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000292,13120000292,150292,150292,1150292,13002,0,0,150292,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000295,13120000295,150295,150295,1150295,0,0,0,150295,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000297,13120000297,150297,150297,1150297,0,0,0,150297,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000302,13120000302,150302,150302,1150302,0,0,0,150302,1,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000303,13120000303,150303,150303,1150303,0,0,0,150303,6,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000304,13120000304,150304,150304,1150304,0,0,0,150304,6,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000305,13120000305,150305,150305,1150305,0,0,0,150305,2,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000306,13120000306,150306,150306,1150306,0,0,0,150306,2,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000308,13120000308,100038,100038,1100038,0,0,0,0,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000310,13120000310,150310,150310,1150310,0,0,0,150310,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000311,13120000311,600002,600002,1600002,0,0,0,600002,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000312,13120000312,600003,600003,1600003,0,0,0,600003,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000316,13120000316,150316,150316,1150316,0,0,0,150316,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000322,13120000322,150322,150322,1150322,0,0,0,150322,1,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000323,13120000323,150323,150323,1150323,0,0,0,150323,1,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000324,13120000324,150324,150324,1150324,0,0,0,150324,1,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000325,13120000325,150325,150325,1150325,0,0,0,150325,1,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000326,13120000326,150326,150326,1150326,0,0,0,150326,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13120000328,13120000328,150328,150328,1150328,0,0,0,150328,1,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000101,13130000101,230101,230101,1230101,0,0,10010,230101,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000102,13130000102,230102,230102,1230102,0,0,10011,230102,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000103,13130000103,230103,230103,1230103,0,0,10011,230103,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000104,13130000104,230104,230104,1230104,0,0,10012,230104,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000105,13130000105,230105,230105,1230105,0,0,10012,230105,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000106,13130000106,230106,230106,1230106,0,1002,10013,230106,4,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000107,13130000107,230107,230107,1230107,0,1002,10013,230107,4,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000108,13130000108,230108,230108,1230108,0,1002,10013,230108,4,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000109,13130000109,230109,230109,1230109,0,1002,10013,230109,4,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000110,13130000110,230110,230110,1230110,0,1002,10013,230110,4,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000111,13130000111,230111,230111,1230111,0,0,10015,230111,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000112,13130000112,230112,230112,1230112,0,0,10014,230112,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000113,13130000113,230113,230113,1230113,0,0,10014,230113,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000114,13130000114,230114,230114,1230114,0,0,10014,230114,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000115,13130000115,230115,230115,1230115,0,0,10015,230115,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000116,13130000116,230116,230116,1230116,0,0,10015,230116,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000117,13130000117,230117,230117,1230117,0,0,10015,230117,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000118,13130000118,230118,230118,1230118,0,1002,10016,230118,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000119,13130000119,230119,230119,1230119,0,1002,10016,230119,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000120,13130000120,230120,230120,1230120,0,1002,10016,230120,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000121,13130000121,230121,230121,1230121,0,1002,10016,230121,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000122,13130000122,230122,230122,1230122,0,0,10009,230122,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000123,13130000123,230123,230123,1230123,0,0,10007,230123,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000124,13130000124,230124,230124,1230124,0,0,10007,230124,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000125,13130000125,230125,230125,1230125,0,0,10008,230125,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000126,13130000126,230126,230126,1230126,0,0,10008,230126,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000127,13130000127,230127,230127,1230127,0,1002,10006,230127,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000128,13130000128,230128,230128,1230128,0,1002,10006,230128,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000129,13130000129,230129,230129,1230129,0,1002,10006,230129,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000130,13130000130,230130,230130,1230130,0,1002,10006,230130,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000131,13130000131,230131,230131,1230131,0,0,10009,230131,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000132,13130000132,230132,230132,1230132,0,0,10009,230132,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000133,13130000133,230133,230133,1230133,0,0,0,230133,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000134,13130000134,230134,230134,1230134,0,0,0,230134,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000135,13130000135,230135,230135,1230135,0,1002,10004,230135,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000136,13130000136,230136,230136,1230136,0,1002,10008,230136,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000137,13130000137,230137,230137,1230137,0,1002,10004,230137,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000138,13130000138,230138,230138,1230138,0,0,0,230138,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000139,13130000139,230139,230139,1230139,0,1002,10007,230139,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000140,13130000140,230140,230140,1230140,0,1002,0,230140,0,0,0,silencer,2,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000141,13130000141,230141,230141,1230141,0,0,0,230141,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000142,13130000142,230142,230142,1230142,0,0,0,230142,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000143,13130000143,230143,230143,1230143,0,1002,0,230143,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000144,13130000144,230144,230144,1230144,0,1002,0,230144,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000145,13130000145,230145,230145,1230145,0,0,0,230145,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000146,13130000146,230146,230146,1230146,0,1002,10013,230146,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000147,13130000147,230147,230147,1230147,0,1002,0,230147,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000148,13130000148,230148,230148,1230148,0,0,0,230148,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000149,13130000149,230149,230149,1230149,0,0,0,230149,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000150,13130000150,230150,230150,1230150,0,0,0,230150,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000151,13130000151,230151,230151,1230151,0,0,0,230151,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000152,13130000152,230152,230152,1230152,0,0,0,230152,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000153,13130000153,230153,230153,1230153,0,0,0,230153,4,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000154,13130000154,230154,230154,1230154,0,1002,0,230154,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000156,13130000156,230156,230156,1230156,0,0,10010,230156,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000157,13130000157,230157,230157,1230157,0,1002,10016,230157,0,0,0,silencer,,,"(BuffText=%s%s, Params=+1; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+2; 10014)","(BuffText=%s%s, Params=+1; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+2; 10014)","(BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+2; 10014); (BuffText=%s%s, Params=+2; 10082)",,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000161,13130000161,230161,230161,1230161,0,0,10014,230161,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000162,13130000162,230162,230162,1230162,0,1002,10013,230162,4,0,0,silencer,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000163,13130000163,230163,230163,1230163,0,0,10011,230163,4,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000164,13130000164,230164,230164,1230164,0,1002,10016,230164,0,0,0,silencer,,,"(BuffText=%s%s, Params=+3; 10001); (BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+2; 10014)","(BuffText=%s%s, Params=+3; 10001); (BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+2; 10014)","(BuffText=%s%s, Params=+3; 10001); (BuffText=%s%s, Params=+3; 10005); (BuffText=%s%s, Params=+2; 10007); (BuffText=%s%s, Params=+2; 10014); (BuffText=%s%s, Params=+2; 10082)","(BuffText=%s%s, Params=-3; 10006); (BuffText=%s%s, Params=-1; 10008)","(BuffText=%s%s, Params=-3; 10006); (BuffText=%s%s, Params=-1; 10008)","(BuffText=%s%s, Params=-3; 10006); (BuffText=%s%s, Params=-1; 10008)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000166,13130000166,230166,230166,1230166,0,0,10010,230166,0,0,0,None,,,"(BuffText=%s%s, Params=+8; 10005); (BuffText=%s%s, Params=+4; 10008)","(BuffText=%s%s, Params=+8; 10005); (BuffText=%s%s, Params=+4; 10008)","(BuffText=%s%s, Params=+6; 10005)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-1; 10043)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-1; 10043)","(BuffText=%s%s, Params=-1; 10006); (BuffText=%s%s, Params=-2; 10007); (BuffText=%s%s, Params=-1; 10043)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000170,13130000170,230170,230170,1230170,0,1003,0,230170,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000171,13130000171,230171,230171,1230171,0,1002,10013,230171,0,0,0,silencer,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000172,13130000172,230172,230172,1230172,0,1002,10016,230172,0,0,0,silencer,,,"(BuffText=%s%s, Params=+5; 10001); (BuffText=%s%s, Params=+3; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+2; 10014)","(BuffText=%s%s, Params=+5; 10001); (BuffText=%s%s, Params=+3; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+2; 10014)","(BuffText=%s%s, Params=+2; 10001); (BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+2; 10014); (BuffText=%s%s, Params=+2; 10082)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-2; 10008)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-2; 10008)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-1; 10008)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000173,13130000173,230173,230173,1230173,0,1003,10016,230173,0,0,0,silencer,,,"(BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+4; 10013); (BuffText=%s%s, Params=+2; 10035); (BuffText=%s%s, Params=+2; 10086); (BuffText=%s%s, Params=+1; 10087)","(BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+4; 10013); (BuffText=%s%s, Params=+2; 10035); (BuffText=%s%s, Params=+2; 10086); (BuffText=%s%s, Params=+1; 10087)","(BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+4; 10013); (BuffText=%s%s, Params=+4; 10091); (BuffText=%s%s, Params=+2; 10035); (BuffText=%s%s, Params=+2; 10086); (BuffText=%s%s, Params=+1; 10087)","(BuffText=%s%s, Params=-2; 10006)","(BuffText=%s%s, Params=-2; 10006)","(BuffText=%s%s, Params=-2; 10006)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000176,13130000176,230176,230176,1230176,0,1002,10016,230176,4,0,0,silencer,,,"(BuffText=%s%s, Params=+2; 10001); (BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+2; 10007); (BuffText=%s%s, Params=+2; 10014)","(BuffText=%s%s, Params=+2; 10001); (BuffText=%s%s, Params=+2; 10005); (BuffText=%s%s, Params=+2; 10007); (BuffText=%s%s, Params=+2; 10014)","(BuffText=%s%s, Params=+2; 10001); (BuffText=%s%s, Params=+1; 10005); (BuffText=%s%s, Params=+4; 10007); (BuffText=%s%s, Params=+4; 10013); (BuffText=%s%s, Params=+2; 10082)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-2; 10008)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-2; 10008)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-2; 10008)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000177,13130000177,230177,230177,1230177,0,1002,10016,230177,0,0,0,silencer,,,"(BuffText=%s%s, Params=+2; 10008); (BuffText=%s%s, Params=+2; 10014); (BuffText=%s%s, Params=+2; 10035); (BuffText=%s%s, Params=+2; 10086); (BuffText=%s%s, Params=+1; 10087)","(BuffText=%s%s, Params=+2; 10008); (BuffText=%s%s, Params=+2; 10014); (BuffText=%s%s, Params=+2; 10035); (BuffText=%s%s, Params=+2; 10086); (BuffText=%s%s, Params=+1; 10087)","(BuffText=%s%s, Params=+1; 10008); (BuffText=%s%s, Params=+4; 10013); (BuffText=%s%s, Params=+4; 10091); (BuffText=%s%s, Params=+2; 10035); (BuffText=%s%s, Params=+2; 10086); (BuffText=%s%s, Params=+1; 10087)","(BuffText=%s%s, Params=-1; 10006); (BuffText=%s%s, Params=-2; 10007)","(BuffText=%s%s, Params=-1; 10006); (BuffText=%s%s, Params=-2; 10007)","(BuffText=%s%s, Params=-1; 10006)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000179,13130000179,230179,230179,1230179,0,1003,10016,230179,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000183,13130000183,230183,230183,1230183,0,1002,10006,230183,0,0,0,silencer,,,"(BuffText=%s%s, Params=+5; 10005); (BuffText=%s%s, Params=+2; 10007); (BuffText=%s%s, Params=+4; 10013)","(BuffText=%s%s, Params=+5; 10005); (BuffText=%s%s, Params=+2; 10007); (BuffText=%s%s, Params=+4; 10013)","(BuffText=%s%s, Params=+5; 10005); (BuffText=%s%s, Params=+2; 10014); (BuffText=%s%s, Params=+2; 10082)","(BuffText=%s%s, Params=-4; 10006); (BuffText=%s%s, Params=-2; 10008)","(BuffText=%s%s, Params=-4; 10006); (BuffText=%s%s, Params=-2; 10008)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-2; 10007); (BuffText=%s%s, Params=-1; 10008)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13390000002,13390000002,630002,630002,1630002,0,0,0,630002,0,0,0,None,,,"(BuffText=%s%s, Params=+4; 10081)","(BuffText=%s%s, Params=+4; 10081)","(BuffText=%s%s, Params=+4; 10081)","(BuffText=%s%s, Params=-2; 10006)","(BuffText=%s%s, Params=-2; 10006)","(BuffText=%s%s, Params=-2; 10006); (BuffText=%s%s, Params=-2; 10007); (BuffText=%s%s, Params=-2; 10083); (BuffText=%s%s, Params=-4; 100103)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000185,13130000185,230185,230185,1230185,0,0,10007,230185,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000191,13130000191,230191,230191,1230191,0,1002,0,230191,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000194,13130000194,230194,230194,1230194,0,0,10010,230194,0,0,0,None,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000196,13130000196,230196,230196,1230196,0,1003,10016,230196,0,0,0,silencer,,,"(BuffText=%s%s, Params=+4; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+4; 10013)","(BuffText=%s%s, Params=+4; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+4; 10013)","(BuffText=%s%s, Params=+4; 10005); (BuffText=%s%s, Params=+1; 10007); (BuffText=%s%s, Params=+4; 10013); (BuffText=%s%s, Params=+4; 10091)","(BuffText=%s%s, Params=-2; 10006)","(BuffText=%s%s, Params=-2; 10006)","(BuffText=%s%s, Params=-2; 10006)",False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000197,13130000197,230197,230197,1230197,0,1003,10013,230197,0,0,0,silencer,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000198,13130000198,230198,230198,1230198,0,1002,10013,230198,0,0,0,silencer,,,,,,,,,True,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000199,13130000199,230199,230199,1230199,0,1002,10013,230199,0,0,0,silencer,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000200,13130000200,230200,230200,1230200,0,0,0,230200,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13130000203,13130000203,230203,230203,1230203,0,0,0,230203,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000001,13140000001,240001,240001,1240001,10003,0,0,240001,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000002,13140000002,240002,240002,1240002,10001,0,0,240002,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000003,13140000003,240003,240003,1240003,10001,0,0,240003,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000004,13140000004,240004,240004,1240004,10003,0,0,240004,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000006,13140000006,240006,240006,1240006,10002,0,0,240006,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000007,13140000007,240007,240007,1240007,10008,0,0,240007,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000008,13140000008,240008,240008,1240008,10008,0,0,240008,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000010,13140000010,240010,240010,1240010,10001,0,0,240010,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000011,13140000011,240011,240011,1240011,10001,0,0,240011,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000012,13140000012,240012,240012,1240012,10004,0,0,240012,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000013,13140000013,240013,240013,1240013,10003,0,0,240013,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000014,13140000014,240014,240014,1240014,15097,0,0,240014,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000015,13140000015,240015,240015,1240015,10003,0,0,240015,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000016,13140000016,240016,240016,1240016,10001,0,0,240016,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000017,13140000017,240017,240017,1240017,10001,0,0,240017,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000018,13140000018,240018,240018,1240018,10001,0,0,240018,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000019,13140000019,240019,240019,1240019,10008,0,0,240019,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
13140000020,13140000020,240020,240020,1240020,10008,0,0,240020,0,0,0,None,,,,,,,,,False,0,,EPartFunctionTag::NONE,True,,True,True,False,,None
