RowName,BehaviorScoreName,ScoreName,ScoreNameExt,Category,ScoreBoardCategoryType,ScoreBoardContributionType,TLogCategoryType,bIsVoluntarily,ShowText,ShowTextColor,PlayerNameColor,Score,MedalScore,TournamentScore,Icon,IconColor,Audio,Condition,ScoreBoardType,Notation,IntValue1,IntValue2,IntValue3,FloatValue1,FloatValue2,FloatValue3,ScoreBoardCategoryTypeArray1,AvailableMode,AvailableWeapon,AnimName,WeaponUpgradeMultiplier,AccountUpgradeMultiplier,bCheckAntiBrush,AntiBrushDuration,AntiBrushCount,AntiBrushCD,bIsDifferentCamp,AttackerMultiplier,DefenderMultiplier,AILabType,RowDescription
Combat_Hit,Combat_Hit,EScoreName::EHitPlayerCharacter,None,战斗,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",UI_BF_MP_Score_Normal,玩家对敌人造成伤害每滴血,EScoreBoardType::ENone,仅敌人，载具有“命中载具”,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,3,None
NewRow_6,None,EScoreName::FlashDroneHitEnemy,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmReconCatWoman,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",5,5,5,(),"(R=1, G=1, B=1, A=1)",,使用闪光巡飞器干扰敌方（每干扰一个敌方触发一次）,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_7,FlashDroneAssist,EScoreName::FlashDroneAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmReconCatWoman,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,被闪光干扰的敌方被击杀（无论是不是击杀者，闪光释放者得分）,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
DataKnifeKill,None,EScoreName::DataKnifeKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmReconCatWoman,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,使用数据飞刀击杀敌方,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_9,None,EScoreName::CatTracingEnemyKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmReconCatWoman,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,击杀被数据飞刀标记的目标,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_10,None,EScoreName::DataKnifeEMP,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmReconCatWoman,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,数据飞刀黑掉的设备得分,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_11,None,EScoreName::DataKnifeAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmReconCatWoman,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,被数据飞刀标记的目标被友方击杀,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_12,None,EScoreName::ThrowBlockingRadialDamage,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmEngineerUluuru,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,使用速凝掩体抵挡爆炸伤害,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_13,None,EScoreName::IncendiaryKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmEngineerUluuru,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",45,45,45,(),"(R=1, G=1, B=1, A=1)",,使用燃烧弹击杀敌方,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_14,None,EScoreName::IncendiaryAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmEngineerUluuru,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",35,35,35,(),"(R=1, G=1, B=1, A=1)",,使用燃烧弹击杀助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_175,None,EScoreName::EKillVehicleAssist,1301007,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",338,338,338,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_143,None,EScoreName::EKillVehicleAssist,1101005,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",225,225,225,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_15,None,EScoreName::EKillVehicleAssist,1301002,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",225,225,225,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_16,None,EScoreName::EKillVehicleAssist,1101001,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",225,225,225,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_17,None,EScoreName::EKillVehicleAssist,1103007,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",45,45,45,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_18,None,EScoreName::EKillVehicleAssist,1102001,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",113,113,113,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_19,None,EScoreName::EKillVehicleAssist,1101003,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",180,180,180,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_20,None,EScoreName::EKillVehicleAssist,1101002,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",180,180,180,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_21,None,EScoreName::EKillVehicleAssist,1103012,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",45,45,45,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_22,None,EScoreName::EKillVehicleAssist,1201003,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",180,180,180,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_153,None,EScoreName::EKillVehicleAssist,1201001,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",113,113,113,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_23,None,EScoreName::EKillVehicleAssist,1301002,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",225,225,225,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_24,None,EScoreName::EKillVehicleAssist,1101004,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",180,180,180,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_25,None,EScoreName::EKillVehicleAssist,1103004,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",45,45,45,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_158,None,EScoreName::EKillVehicleAssist,1201002,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",45,45,45,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_35,None,EScoreName::EKillVehicleAssist,1301005,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",225,225,225,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_190,None,EScoreName::EKillVehicleAssist,1101006,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",113,113,113,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,30,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
已命中F35,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1301007,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,6,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_144,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1101005,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
命中载具-武直,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1301002,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_3,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1101001,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_39,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1103007,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_67,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1102001,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,3,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_68,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1101003,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,4,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_51,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1101002,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,4,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_69,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1103012,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_71,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1201003,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,4,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_154,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1201001,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,3,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_70,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1101004,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,4,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_72,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1103004,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_159,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1201002,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_73,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1301005,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,5,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_176,None,EScoreName::EDriveVehicleEarn,1301007,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,15,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_80,None,EScoreName::EDriveVehicleEarn,1301002,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,15,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_164,None,EScoreName::EDriveVehicleEarn,1201002,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,200,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_78,None,EScoreName::EDriveVehicleEarn,1101001,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,15,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,0,None
NewRow_91,None,EScoreName::EDriveVehicleEarn,1103007,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,200,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_92,None,EScoreName::EDriveVehicleEarn,1102001,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
